1056,P0775,1056@aaa.bbb
1057,P0776,1057@aaa.bbb
1058,P0777,1058@aaa.bbb
1059,P0778,1059@aaa.bbb
1060,P0779,1060@aaa.bbb
1061,P0780,info@zicra.com
1062,P0781,kenny.ibaraki5163@gmail.com
1063,P0782,hk@hepi.jp
1064,P0783,1064@aaa.bbb
1065,P0784,1065@aaa.bbb
1066,P0785,1066@aaa.bbb
1067,P0786,1067@aaa.bbb
1068,P0787,aqua.malik@sky.plala.or.jp
1069,P0788,1069@aaa.bbb
1070,P0789,1070@aaa.bbb
1071,P0790,1071@aaa.bbb
1072,P0791,1072@aaa.bbb
1073,P0792,1073@aaa.bbb
1074,P0793,1074@aaa.bbb
1075,P0794,info.fukuroucafe@gmail.com
1076,P0795,1076@aaa.bbb
1077,P0796,1077@aaa.bbb
1078,P0797,lion@africansafari.co.jp
1079,P0798,1079@aaa.bbb
1080,P0799,1080@aaa.bbb
1081,P0800,1081@aaa.bbb
1082,P0801,1082@aaa.bbb
1083,P0802,1083@aaa.bbb
1084,P0803,1084@aaa.bbb
1085,P0804,1085@aaa.bbb
1086,P0805,1086@aaa.bbb
1087,P0806,1087@aaa.bbb
1088,P0807,store@yaneurat.com
1089,P0808,1089@aaa.bbb
1090,P0809,1090@aaa.bbb
1091,P0810,1091@aaa.bbb
1092,P0811,1092@aaa.bbb
1093,P0812,1093@aaa.bbb
1094,P0813,1094@aaa.bbb
1095,P0814,1095@aaa.bbb
1096,P0815,1096@aaa.bbb
1097,P0816,1097@aaa.bbb
1098,P0817,1098@aaa.bbb
1099,P0818,1099@aaa.bbb
1100,P0819,1100@aaa.bbb
1101,P0820,1101@aaa.bbb
1102,P0821,1102@aaa.bbb
1103,P0822,1103@aaa.bbb
1104,P0823,1104@aaa.bbb
1105,P0824,1105@aaa.bbb
1106,P0825,1106@aaa.bbb
1107,P0826,1107@aaa.bbb
1108,P0827,1108@aaa.bbb
1109,P0828,1109@aaa.bbb
1110,P0829,1110@aaa.bbb
1111,P0830,1111@aaa.bbb
1112,P0831,1112@aaa.bbb
1113,P0832,1113@aaa.bbb
1114,P0833,1114@aaa.bbb
1115,P0834,1115@aaa.bbb
1116,P0835,1116@aaa.bbb
1117,P0836,1117@aaa.bbb
1118,P0837,1118@aaa.bbb
1119,P0838,1119@aaa.bbb
1120,P0839,1120@aaa.bbb
1121,P0840,1121@aaa.bbb
1122,P0841,1122@aaa.bbb
1123,P0842,aqua@mq.tank.jp
1124,P0843,1124@aaa.bbb
1125,P0844,1125@aaa.bbb
1126,P0845,1126@aaa.bbb
1127,P0846,1127@aaa.bbb
1128,P0847,1128@aaa.bbb
1129,P0848,1129@aaa.bbb
1130,P0849,1130@aaa.bbb
1131,P0850,1131@aaa.bbb
1132,P0851,1132@aaa.bbb
1133,P0852,1133@aaa.bbb
1134,P0853,1134@aaa.bbb
1135,P0854,1135@aaa.bbb
1136,P0855,1136@aaa.bbb
1137,P0856,1137@aaa.bbb
1138,P0857,narikawa.management@gmail.com
1139,P0858,1139@aaa.bbb
1140,P0859,1140@aaa.bbb
1141,P0860,1141@aaa.bbb
1142,P0861,1142@aaa.bbb
1143,P0862,1143@aaa.bbb
1144,P0863,1144@aaa.bbb
1145,P0864,1145@aaa.bbb
1146,P0865,1146@aaa.bbb
1147,P0866,1147@aaa.bbb
1148,P0867,1148@aaa.bbb
1149,P0868,1149@aaa.bbb
1150,P0869,1150@aaa.bbb
1151,P0870,1151@aaa.bbb
1152,P0871,1152@aaa.bbb
1153,P0872,1153@aaa.bbb
1154,P0873,1154@aaa.bbb
1155,P0874,1155@aaa.bbb
1156,P0875,1156@aaa.bbb
1157,P0876,1157@aaa.bbb
1158,P0877,1158@aaa.bbb
1159,P0878,1159@aaa.bbb
1160,P0879,1160@aaa.bbb
1161,P0880,1161@aaa.bbb
1162,P0881,1162@aaa.bbb
1163,P0882,1163@aaa.bbb
1164,P0883,1164@aaa.bbb
1165,P0884,1165@aaa.bbb
1166,P0885,12medaka@gmail.com
1167,P0886,greenstyle1019@gmail.com
1168,P0887,1168@aaa.bbb
1169,P0888,pet@sougouplant.co.jp
1170,P0889,1170@aaa.bbb
1171,P0890,spkt2rx9@herb.ocn.ne.jp
1172,P0891,1172@aaa.bbb
1173,P0892,1173@aaa.bbb
1174,P0893,1174@aaa.bbb
1175,P0894,1175@aaa.bbb
1176,P0895,ryomatowinzar04180425@ezweb.ne.jp
1177,P0896,nrp36229@nifty.com
1178,P0897,byc_kakamigahara@yahoo.co.jp
1179,P0898,1179@aaa.bbb
1180,P0899,1180@aaa.bbb
1181,P0900,itozu4@kpfm.mf.jp
1182,P0901,tama@iwai-chem.co.jp
1183,P0902,rurikilly@gmail.com
1184,P0903,1184@aaa.bbb
1185,P0904,1185@aaa.bbb
1186,P0905,1186@aaa.bbb
1187,P0906,soromons_ring@ybb.ne.jp
1188,P0907,1188@aaa.bbb
1189,P0908,loj25@ares.eonet.ne.jp
1190,P0909,mattyacola3917@gmail.com
1191,P0910,sansaquaproject@yahoo.co.jp
1192,P0911,nana.runa7797@icloud.com
1193,P0912,1193@aaa.bbb
1194,P0913,nohohonkingdom1031@gmail.com
1195,P0914,1195@aaa.bbb
1196,P0915,another_dimension52@icloud.com
1197,P0916,nf3540804@gmail.com
1198,P0917,1198@aaa.bbb
1199,P0918,1199@aaa.bbb
1200,P0919,ltd.fukurou@mopera.net
1201,P0920,area06Shockwave@gmail.com
1202,P0921,shopmaster@shop.wn.shopserve.jp
1203,P0922,1203@aaa.bbb
1204,P0923,1204@aaa.bbb
1205,P0924,1205@aaa.bbb
1206,P0925,vtrnxx@gmail.com
1207,P0926,wildfamily.2017@gmail.com
1208,P0927,1208@aaa.bbb
1209,P0928,1209@aaa.bbb
1210,P0929,1210@aaa.bbb
1211,P0930,1211@aaa.bbb
1212,P0931,1212@aaa.bbb
1213,P0932,1213@aaa.bbb
1214,P0933,1214@aaa.bbb
1215,P0934,kunio_inoue@tzps.or.jp
1216,P0935,1216@aaa.bbb
1217,P0936,info@tobezoo.com
1218,P0937,1218@aaa.bbb
1219,P0938,1219@aaa.bbb
1220,P0939,info@goshawk.jp
1221,P0940,1221@aaa.bbb
1222,P0941,1222@aaa.bbb
1223,P0942,1223@aaa.bbb
1224,P0943,akashicrecordingsltd60@gmail.com
1225,P0944,1225@aaa.bbb
1226,P0945,1226@aaa.bbb
1227,P0946,1227@aaa.bbb
1228,P0947,1228@aaa.bbb
1229,P0948,info@active-zoo.info
1230,P0949,1230@aaa.bbb
1231,P0950,1231@aaa.bbb
1232,P0951,1232@aaa.bbb
1233,P0952,1233@aaa.bbb
1234,P0953,1234@aaa.bbb
1235,P0954,sirius.koji@gmai.com
1236,P0955,1236@aaa.bbb
1237,P0956,1237@aaa.bbb
1238,P0957,1238@aaa.bbb
1239,P0958,1239@aaa.bbb
1240,P0959,1240@aaa.bbb
1241,P0960,1241@aaa.bbb
1242,P0961,oike_shota@yahoo.co.jp
1243,P0962,pottachick@gmail.com
1244,P0963,1244@aaa.bbb
1245,P0964,atumare753@yahoo.co.jp
1246,P0965,hikarinomori@pet-onelove.com
1247,P0966,-rolling@ezweb.ne.jp
1248,P0967,shopmaster@petshop-buddy2.com
1249,P0968,takaponmama94@yahoo.co.jp
1250,P0969,lunauchu09031026@gmail.com
1251,P0970,1251@aaa.bbb
1252,P0971,1252@aaa.bbb
1253,P0972,1253@aaa.bbb
1254,P0973,aurafarm@yahoo.co.jp
1255,P0974,furumura.h@icloud.com
1256,P0975,alphard0830@gmail.com
1257,P0976,t.yuko@tmllabo.com
1258,P0977,hatsukaichi@higopet.com
1259,P0978,1259@aaa.bbb
1260,P0979,nextinstant5045@yahoo.co.jp
1261,P0980,leoleochameleon@ybb.ne.jp
1262,P0981,1262@aaa.bbb
1263,P0982,tm.20110328@gmail.com
1264,P0983,reptiles@brethren.xyz
1265,P0984,m-next-01@vega.ocn.ne.jp
1266,P0985,info@dream-reptiles.com
1267,P0986,riho.0320@docomo.ne.jp
1268,P0988,nakano29603150@gmail.com
1269,P0989,info@deu-reptiles.com
1270,P0990,leopanojinya@gmail.com
1271,P0991,tropicalfishsano@ybb.ne.jp
1272,P0992,akasaka.greenhill@gmail.com
1273,P0993,1273@aaa.bbb
1274,P0994,wildazul@yahoo.co.jp
1275,P0995,contact_wi@wi-okinawa.com
1276,P0996,hatsukaichi@higopet.com
1277,P0997,1277@aaa.bbb
1278,P0998,dainipponreptile@gmail.com
1279,P0999,1279@aaa.bbb
1280,P1000,1280@aaa.bbb
1281,P1001,1281@aaa.bbb
1282,P1002,kite1134@gmail.com
1283,P1003,1283@aaa.bbb
1284,P1004,1284@aaa.bbb
1285,P1005,gorazoon@gmail.com
1286,P1006,1286@aaa.bbb
1287,P1007,1287@aaa.bbb
1288,P1008,1288@aaa.bbb
1289,P1009,1289@aaa.bbb
1290,P1010,info@hachurin.com
1291,P1011,1291@aaa.bbb
1292,P1012,kazu8mail.d14@gmail.com
1293,P1013,info-harajuku@owls-garden.jp
1294,P1014,1294@aaa.bbb
1295,P1015,yuma@kuebiko.jp
1296,P1016,1296@aaa.bbb
1297,P1017,1297@aaa.bbb
1298,P1018,1298@aaa.bbb
1299,P1019,1299@aaa.bbb
1300,P1020,ryota066@yahoo.co.jp
1301,P1021,1301@aaa.bbb
1302,P1022,1302@aaa.bbb
1303,P1023,1303@aaa.bbb
1304,P1024,1304@aaa.bbb
1305,P1025,1305@aaa.bbb
1306,P1026,1306@aaa.bbb
1307,P1027,yunion.333@au.com
1308,P1028,t_a_88_r_k_d_22_2_fov_8_2@i.softbank.jp
1309,P1029,mikami@globalnet-ex.com
1310,P1030,momon03070511@gmail.com
1311,P1031,1311@aaa.bbb
1312,P1032,1312@aaa.bbb
1313,P1033,1313@aaa.bbb
1314,P1034,1314@aaa.bbb
1315,P1035,1315@aaa.bbb
1316,P1036,1316@aaa.bbb
1317,P1037,1317@aaa.bbb
1318,P1038,1318@aaa.bbb
1319,P1039,1319@aaa.bbb
1320,P1040,1320@aaa.bbb
1321,P1041,1321@aaa.bbb
1322,P1042,info@hachural-life.com
1323,P1043,w.32.15.wj@icloud.com
1324,P1044,info@feed-dsd.jp
1325,P1045,1325@aaa.bbb
1326,P1046,torakata@leopardgecko.jp
1327,P1047,1327@aaa.bbb
1328,P1048,yoshikan@ever.ocn.ne.jp
1329,P1049,1329@aaa.bbb
1330,P1050,okayu816@icloud.com
1331,P1051,1331@aaa.bbb
1332,P1052,hs2y.10.ktssat@ezweb.ne.jp
1333,P1053,1333@aaa.bbb
1334,P1054,aimi0109kouki@yahoo.co.jp
1335,P1055,tsuribaka.reo0215@icloud.com
1336,P1056,to777ru@softbank.ne.jp
1337,P1057,nao.2963329@gmail.com
1338,P1058,1338@aaa.bbb
1339,P1059,1339@aaa.bbb
1340,P1060,1340@aaa.bbb
1341,P1061,lesson_flower@yahoo.co.jp
1342,P1062,tanaka.osero2015@gmail.com
1343,P1063,tenwareptile@yahoo.co.jp
1344,P1064,1344@aaa.bbb
1345,P1065,1345@aaa.bbb
1346,P1066,1346@aaa.bbb
1347,P1067,1347@aaa.bbb
1348,P1068,1348@aaa.bbb
1349,P1069,okashinashippo@gmail.com
1350,P1070,yuichi.a@high-est.co.jp
1351,P1071,1351@aaa.bbb
1352,P1072,zhongzhiyeyuan@gmail.com
1353,P1073,1353@aaa.bbb
1354,P1074,zad7425fd7xvzh_1209@yahoo.co.jp
1355,P1075,jintianguangcheng4@gmail.com
1356,P1076,1356@aaa.bbb
1357,P1077,1357@aaa.bbb
1358,P1078,1358@aaa.bbb
1359,P1079,1359@aaa.bbb
1360,P1080,1360@aaa.bbb
1361,P1081,naoshi@shinozaki.tokyo
1362,P1082,grade_farm830@icloud.com
1363,P1083,1363@aaa.bbb
1364,P1084,1364@aaa.bbb
1365,P1085,1365@aaa.bbb
1366,P1086,1366@aaa.bbb
1367,P1087,1367@aaa.bbb
1368,P1088,1368@aaa.bbb
1369,P1089,1369@aaa.bbb
1370,P1090,1370@aaa.bbb
1371,P1091,1371@aaa.bbb
1372,P1092,1372@aaa.bbb
1373,P1093,1373@aaa.bbb
1374,P1094,1374@aaa.bbb
1375,P1095,1375@aaa.bbb
1376,PN004,1376@aaa.bbb
1377,PN005,1377@aaa.bbb
1378,S01,1378@aaa.bbb
1379,S02,1379@aaa.bbb
1380,S03,1380@aaa.bbb
1381,S04,1381@aaa.bbb
1382,S05,1382@aaa.bbb
1383,S06,1383@aaa.bbb
1384,S07,1384@aaa.bbb
1385,S08,1385@aaa.bbb
1386,S09,1386@aaa.bbb
1387,S1,1387@aaa.bbb
1388,S10,1388@aaa.bbb
1389,S11,1389@aaa.bbb
1390,S12,1390@aaa.bbb
1391,S13,1391@aaa.bbb
1392,S14,1392@aaa.bbb
1393,S15,1393@aaa.bbb
1394,S16,1394@aaa.bbb
1395,S17,1395@aaa.bbb
1396,S18,1396@aaa.bbb
1397,S19,1397@aaa.bbb
1398,S2,1398@aaa.bbb
1399,S20,1399@aaa.bbb
1400,S21,1400@aaa.bbb
1401,S22,1401@aaa.bbb
1402,S23,1402@aaa.bbb
1403,S24,1403@aaa.bbb
1404,S25,1404@aaa.bbb
1405,S28,1405@aaa.bbb
1406,S29,1406@aaa.bbb
1407,S3,1407@aaa.bbb
1408,S30,1408@aaa.bbb
1409,S31,1409@aaa.bbb
1410,S32,1410@aaa.bbb
1411,S33,1411@aaa.bbb
1412,S34,1412@aaa.bbb
1413,S35,1413@aaa.bbb
1414,S36,1414@aaa.bbb
1415,S37,1415@aaa.bbb
1416,S38,1416@aaa.bbb
1417,S39,1417@aaa.bbb
1418,S4,1418@aaa.bbb
1419,S40,1419@aaa.bbb
1420,S41,1420@aaa.bbb
1421,S43,1421@aaa.bbb
1422,S44,1422@aaa.bbb
1423,S45,1423@aaa.bbb
1424,S46,1424@aaa.bbb
1425,S47,1425@aaa.bbb
1426,S48,1426@aaa.bbb
1427,S49,1427@aaa.bbb
1428,S5,1428@aaa.bbb
1429,S50,1429@aaa.bbb
1430,S5000,1430@aaa.bbb
1431,S5001,1431@aaa.bbb
1432,S5002,1432@aaa.bbb
1433,S5003,1433@aaa.bbb
1434,S5004,1434@aaa.bbb
1435,S5005,1435@aaa.bbb
1436,S5006,1436@aaa.bbb
1437,S5007,1437@aaa.bbb
1438,S5008,1438@aaa.bbb
1439,S5009,1439@aaa.bbb
1440,S5010,1440@aaa.bbb
1441,S5011,1441@aaa.bbb
1442,S5012,1442@aaa.bbb
1443,S51,1443@aaa.bbb
1444,S52,1444@aaa.bbb
1445,S53,1445@aaa.bbb
1446,S55,1446@aaa.bbb
1447,S57,1447@aaa.bbb
1448,S58,1448@aaa.bbb
1449,S59,1449@aaa.bbb
1450,S6,1450@aaa.bbb
1451,S60,1451@aaa.bbb
1452,S61,1452@aaa.bbb
1453,S62,1453@aaa.bbb
1454,S63,1454@aaa.bbb
1455,S64,1455@aaa.bbb
1456,S66,1456@aaa.bbb
1457,S67,1457@aaa.bbb
1458,S68,1458@aaa.bbb
1459,S69,1459@aaa.bbb
1460,S7,1460@aaa.bbb
1461,S70,1461@aaa.bbb
1462,S71,1462@aaa.bbb
1463,S72,1463@aaa.bbb
1464,S73,1464@aaa.bbb
1465,S74,1465@aaa.bbb
1466,S75,1466@aaa.bbb
1467,S76,1467@aaa.bbb
1468,S77,1468@aaa.bbb
1469,S78,1469@aaa.bbb
1470,S8,1470@aaa.bbb
1471,S80,1471@aaa.bbb
1472,S8000,1472@aaa.bbb
1473,S81,1473@aaa.bbb
1474,S82,1474@aaa.bbb
1475,S83,1475@aaa.bbb
1476,S85,1476@aaa.bbb
1477,S86,1477@aaa.bbb
1478,S87,1478@aaa.bbb
1479,S88,1479@aaa.bbb
1480,S89,1480@aaa.bbb
1481,S9,1481@aaa.bbb
1482,S90,1482@aaa.bbb
1483,S92,1483@aaa.bbb
1484,S93,1484@aaa.bbb
1485,S94,1485@aaa.bbb
1486,S95,1486@aaa.bbb
1487,S96,1487@aaa.bbb
1488,S97,1488@aaa.bbb
1489,S98,1489@aaa.bbb
1490,S99,1490@aaa.bbb
1491,T01,1491@aaa.bbb
1492,T02,1492@aaa.bbb
1493,T04,1493@aaa.bbb
1494,T05,1494@aaa.bbb
1495,T06,1495@aaa.bbb
1496,T07,1496@aaa.bbb
1497,T08,1497@aaa.bbb
1498,T09,1498@aaa.bbb
1499,T10,1499@aaa.bbb
1500,T11,1500@aaa.bbb
1501,T12,1501@aaa.bbb
1502,T13,1502@aaa.bbb
1503,T14,1503@aaa.bbb
1504,T15,1504@aaa.bbb
1505,T16,1505@aaa.bbb
1506,T17,1506@aaa.bbb
1507,T18,1507@aaa.bbb
1508,T19,1508@aaa.bbb
1509,T20,1509@aaa.bbb
1510,T21,1510@aaa.bbb
1511,T22,1511@aaa.bbb
1512,T23,1512@aaa.bbb
1513,U1001,1513@aaa.bbb
1514,U1002,1514@aaa.bbb
1515,U1003,1515@aaa.bbb
1516,U1004,1516@aaa.bbb
1517,U1006,1517@aaa.bbb
1518,U1007,1518@aaa.bbb
1519,U1009,1519@aaa.bbb
1520,U1010,1520@aaa.bbb
1521,U1011,1521@aaa.bbb
1522,U1012,1522@aaa.bbb
1523,U1013,1523@aaa.bbb
1524,U1014,1524@aaa.bbb
1525,U1015,1525@aaa.bbb
1526,U1016,1526@aaa.bbb
1527,U1017,1527@aaa.bbb
1528,U1018,1528@aaa.bbb
1529,U1020,1529@aaa.bbb
1530,U1021,1530@aaa.bbb
1531,U1022,1531@aaa.bbb
1532,U1023,1532@aaa.bbb
1533,U1024,1533@aaa.bbb
1534,U1025,1534@aaa.bbb
1535,U1026,1535@aaa.bbb
1536,U1027,1536@aaa.bbb
1537,U1028,1537@aaa.bbb
1538,U1029,1538@aaa.bbb
1539,U1030,1539@aaa.bbb
1540,U1031,1540@aaa.bbb
1541,U1032,1541@aaa.bbb
1542,U1033,1542@aaa.bbb
1543,U1034,1543@aaa.bbb
1544,U1035,1544@aaa.bbb
1545,U1036,1545@aaa.bbb
1546,U1037,1546@aaa.bbb
1547,U1038,1547@aaa.bbb
1548,U1039,1548@aaa.bbb
1549,U1040,1549@aaa.bbb
1550,U1041,1550@aaa.bbb
1551,U1042,1551@aaa.bbb
1552,U1043,1552@aaa.bbb
1553,U1044,1553@aaa.bbb
1554,U1045,1554@aaa.bbb
1555,U1046,1555@aaa.bbb
1556,U1047,1556@aaa.bbb
1557,U1048,1557@aaa.bbb
1558,U1049,1558@aaa.bbb
1559,U1050,1559@aaa.bbb
1560,U1051,1560@aaa.bbb
1561,U1052,1561@aaa.bbb
1562,U1053,1562@aaa.bbb
1563,U1054,1563@aaa.bbb
1564,U1055,1564@aaa.bbb
1565,U1056,1565@aaa.bbb
1566,U1057,1566@aaa.bbb
1567,U1058,1567@aaa.bbb
1568,U1059,1568@aaa.bbb
1569,U1060,1569@aaa.bbb
1570,U1061,1570@aaa.bbb
1571,U1062,1571@aaa.bbb
1572,U1063,1572@aaa.bbb
1573,U1064,1573@aaa.bbb
1574,U1065,1574@aaa.bbb
1575,U1066,1575@aaa.bbb
1576,U1067,1576@aaa.bbb
1577,U1068,1577@aaa.bbb
1578,U1069,1578@aaa.bbb
1579,U1070,1579@aaa.bbb
1580,U1071,1580@aaa.bbb
1581,U1072,1581@aaa.bbb
1582,U1073,1582@aaa.bbb
1583,U1074,1583@aaa.bbb
1584,U1075,1584@aaa.bbb
1585,U1076,1585@aaa.bbb
1586,U1077,1586@aaa.bbb
1587,U1078,1587@aaa.bbb
1588,U1079,1588@aaa.bbb
1589,U1080,1589@aaa.bbb
1590,U1081,1590@aaa.bbb
1591,U1082,1591@aaa.bbb
1592,U1083,1592@aaa.bbb
1593,U1084,1593@aaa.bbb
1594,U1085,1594@aaa.bbb
1595,U1090,1595@aaa.bbb
1596,U1091,1596@aaa.bbb
1597,U1092,1597@aaa.bbb
1598,U1093,1598@aaa.bbb
1599,U1094,1599@aaa.bbb
1600,U1095,1600@aaa.bbb
1601,U1096,1601@aaa.bbb
1602,U1097,1602@aaa.bbb
1603,U1098,1603@aaa.bbb
1604,U1099,1604@aaa.bbb
1605,U1100,1605@aaa.bbb
1606,U1101,1606@aaa.bbb
1607,U1102,1607@aaa.bbb
1608,U1103,1608@aaa.bbb
1609,U1104,1609@aaa.bbb
1610,U1105,1610@aaa.bbb
1611,U1106,1611@aaa.bbb
1612,U1107,1612@aaa.bbb
1613,U1108,1613@aaa.bbb
1614,U1109,1614@aaa.bbb
1615,U1110,1615@aaa.bbb
1616,U1111,1616@aaa.bbb
1617,U1112,1617@aaa.bbb
1618,U1113,1618@aaa.bbb
1619,P1096,1619@aaa.bbb
1620,S5013,1620@aaa.bbb
